location,attention_score
"-102.968750  34.031250
",0.7640496492385864
"-101.468750  33.718750
",0.7350398898124695
"-100.968750  33.406250
",0.708401083946228
"-103.718750  33.968750
",0.7829872369766235
"-95.968750  30.156250
",0.8075847029685974
"-103.281250  34.093750
",0.7896169424057007
"-98.031250  32.656250
",0.7968699336051941
"-98.968750  33.031250
",0.7710554599761963
"-98.406250  32.968750
",0.7048464417457581
"-96.468750  30.218750
",0.7444053292274475
"-96.218750  30.843750
",0.7709968090057373
"-96.468750  30.968750
",0.7303208708763123
"-102.031250  33.218750
",0.7823726534843445
"-96.468750  30.531250
",0.7281416058540344
"-101.656250  34.281250
",0.7203872203826904
"-97.531250  31.531250
",0.7196096181869507
"-102.406250  33.843750
",0.7357116341590881
"-97.531250  32.468750
",0.7135287523269653
