location,attention_score
"-100.218750  33.468750
",1.424605131149292
"-98.968750  33.281250
",1.2633934020996094
"-96.156250  30.531250
",1.328550934791565
"-97.906250  31.093750
",1.294419765472412
"-96.968750  31.718750
",1.4627556800842285
"-96.156250  31.156250
",1.3626644611358643
"-101.031250  33.656250
",1.6006876230239868
"-100.343750  32.468750
",1.2711859941482544
"-100.468750  32.531250
",1.4142982959747314
"-100.656250  32.843750
",1.613159418106079
"-102.406250  34.468750
",1.332560658454895
"-99.281250  32.906250
",1.4005217552185059
"-99.781250  32.968750
",1.4913941621780396
"-97.656250  31.156250
",1.5908071994781494
"-100.968750  32.968750
",1.5038204193115234
"-96.093750  29.968750
",1.5177133083343506
"-97.156250  30.843750
",1.4815064668655396
"-102.968750  34.468750
",1.4823943376541138
"-96.343750  30.843750
",1.2917284965515137
"-97.906250  30.781250
",1.295863151550293
"-97.281250  30.718750
",1.334192156791687
"-99.093750  33.593750
",1.3722169399261475
"-96.218750  31.093750
",1.4595561027526855
"-99.593750  32.281250
",1.4758529663085938
"-97.281250  30.656250
",1.2851892709732056
"-98.781250  33.218750
",1.3362053632736206
"-101.406250  33.593750
",1.3794020414352417
"-96.593750  29.968750
",1.3233176469802856
"-102.781250  33.906250
",1.6004551649093628
"-95.906250  30.343750
",1.3659976720809937
"-96.468750  31.218750
",1.431168794631958
"-98.093750  32.656250
",1.4705239534378052
"-100.468750  32.281250
",1.6259081363677979
"-97.531250  30.843750
",1.2883164882659912
"-102.593750  33.906250
",1.331261157989502
"-97.531250  30.781250
",1.3694709539413452
"-95.656250  29.281250
",1.2966073751449585
"-101.593750  33.843750
",1.619584321975708
"-98.468750  32.343750
",1.377790927886963
"-102.968750  34.156250
",1.3852559328079224
"-98.531250  31.531250
",1.5376112461090088
"-95.406250  29.218750
",1.442294955253601
"-98.343750  31.031250
",1.3213199377059937
